_RAJ2000	_DEJ2000	nSFR	GLON	GLAT	Type	n_Name	Name	Comp	RA1950	DE1950	Band	Ref
266.87285	-28.43461	0.64-0.05	0.642	-0.0900	M	 	H2CO	MPS#11	17 44 19.600	-28 25 03.000	4.829659	95076
266.66823	-28.43477	0.55+0.07	 	 	R	 	 	S32	17 43 30.500	-28 25 00.000	4.750	89061
266.66823	-28.43477	0.55+0.07	 	 	R	 	 	S32	17 43 30.500	-28 25 00.000	4.750	89061
266.86950	-28.43240	0.64-0.05	0.642	-0.0870	R	 	 	 	17 44 18.800	-28 24 55.000	4.9	93041
266.84241	-28.43226	0.64-0.05	 	 	R	 	 	A	17 44 12.300	-28 24 54.000	5.0	76051
266.69405	-28.43214	0.58+0.05	0.562	0.0460	R	 	 	B	17 43 36.700	-28 24 51.000	1.5	93041
266.66696	-28.43144	0.55+0.07	 	 	R	 	 	S32	17 43 30.200	-28 24 48.000	10.700	89061
266.66696	-28.43144	0.55+0.07	 	 	R	 	 	S32	17 43 30.200	-28 24 48.000	10.700	89061
266.65984	-28.42675	0.58+0.05	0.551	0.0740	R	 	 	A	17 43 28.500	-28 24 31.000	1.5	93041
266.84237	-28.42559	0.64-0.05	 	 	R	 	 	 	17 44 12.300	-28 24 30.000	14.7	83082
266.69525	-28.42464	0.58+0.05	0.570	0.0500	IR	 	FIR 35	 	17 43 37.000	-28 24 24.000	69	84048
266.53355	-28.42320	0.52+0.18	0.497	0.1710	R	 	 	S22	17 42 58.200	-28 24 16.000	10.700	89061
266.53355	-28.42320	0.52+0.18	0.497	0.1710	R	 	 	S22	17 42 58.200	-28 24 16.000	10.700	89061
266.83942	-28.42074	0.64-0.05	0.643	-0.0460	R	 	 	AA	17 44 11.600	-28 24 12.500	4.9	93041
266.84108	-28.41893	0.64-0.05	0.641	-0.0580	M	 	H2CO	MPS#12	17 44 12.000	-28 24 06.000	4.829659	95076
266.52059	-28.41771	0.52+0.18	0.495	0.1830	IR	 	17429-2823	 	17 42 55.100	-28 23 56.000	100	86012
266.52059	-28.41771	0.52+0.18	0.495	0.1830	IR	 	17429-2823	 	17 42 55.100	-28 23 56.000	60	86012
266.52059	-28.41771	0.52+0.18	0.495	0.1830	IR	 	17429-2823	 	17 42 55.100	-28 23 56.000	25	86012
266.52059	-28.41771	0.52+0.18	0.495	0.1830	IR	 	17429-2823	 	17 42 55.100	-28 23 56.000	12	86012
266.52059	-28.41771	0.52+0.18	0.497	0.1880	M	 	CH3OH-E	 	17 42 55.100	-28 23 56.000	6.668	95077
266.83105	-28.41426	0.64-0.05	 	 	R	 	 	S41	17 44 09.600	-28 23 49.000	10.700	89061
266.83105	-28.41426	0.64-0.05	 	 	R	 	 	S41	17 44 09.600	-28 23 49.000	10.700	89061
266.83789	-28.41422	0.64-0.05	0.643	-0.0530	R	 	 	f	17 44 11.243	-28 23 49.000	8.7	95004
266.84438	-28.41336	0.64-0.05	 	 	R	 	 	 	17 44 12.800	-28 23 46.000	2.695	84056
266.84438	-28.41336	0.64-0.05	 	 	R	 	 	 	17 44 12.800	-28 23 46.000	2.695	90098
266.84438	-28.41336	0.64-0.05	 	 	R	 	 	 	17 44 12.800	-28 23 46.000	2.695	90098
266.51649	-28.41467	0.52+0.18	0.497	0.1880	M	 	CH3OH-E	 	17 42 54.120	-28 23 45.000	6.668	96026
266.80520	-28.41327	0.64-0.05	0.631	-0.0260	R	 	 	V	17 44 03.400	-28 23 45.000	1.5	93041
266.80520	-28.41327	0.64-0.05	0.631	-0.0260	R	 	 	V	17 44 03.400	-28 23 45.000	4.9	93041
266.80520	-28.41327	0.64-0.05	0.631	-0.0260	R	 	 	V	17 44 03.400	-28 23 45.000	8.3	93041
266.80479	-28.41327	0.64-0.05	0.631	-0.0260	R	 	 	62	17 44 03.300	-28 23 45.000	4.995	78018
266.80520	-28.41327	0.64-0.05	0.631	-0.0260	M	 	H2CO	V,(A)	17 44 03.400	-28 23 45.000	4.830	90077
266.51678	-28.41461	0.52+0.18	0.496	0.1880	M	 	OH-E	 	17 42 54.190	-28 23 44.800	1.665	98003
266.79728	-28.41303	0.64-0.05	0.626	-0.0220	IR	 	17440-2823	 	17 44 01.500	-28 23 44.000	100	86012
266.79728	-28.41303	0.64-0.05	0.626	-0.0220	IR	 	17440-2823	 	17 44 01.500	-28 23 44.000	60	86012
266.79728	-28.41303	0.64-0.05	0.626	-0.0220	IR	 	17440-2823	 	17 44 01.500	-28 23 44.000	25	86012
266.79728	-28.41303	0.64-0.05	0.626	-0.0220	IR	 	17440-2823	 	17 44 01.500	-28 23 44.000	12	86012
266.51708	-28.41431	0.52+0.18	0.497	0.1880	M	 	CH3OH-E	N	17 42 54.261	-28 23 43.710	6.67	98034
266.51709	-28.41431	0.52+0.18	0.497	0.1880	M	 	CH3OH-E	K	17 42 54.264	-28 23 43.700	6.67	98034
266.51708	-28.41428	0.52+0.18	0.497	0.1880	M	 	CH3OH-E	H	17 42 54.261	-28 23 43.610	6.67	98034
266.51708	-28.41428	0.52+0.18	0.497	0.1880	M	 	CH3OH-E	G	17 42 54.261	-28 23 43.600	6.67	98034
266.51708	-28.41428	0.52+0.18	0.497	0.1880	M	 	CH3OH-E	A	17 42 54.261	-28 23 43.590	6.67	98034
266.51708	-28.41428	0.52+0.18	0.497	0.1880	M	 	CH3OH-E	B	17 42 54.262	-28 23 43.590	6.67	98034
266.51710	-28.41428	0.52+0.18	0.497	0.1880	M	 	CH3OH-E	F	17 42 54.266	-28 23 43.590	6.67	98034
266.51708	-28.41427	0.52+0.18	0.497	0.1880	M	 	CH3OH-E	J	17 42 54.262	-28 23 43.560	6.67	98034
266.51708	-28.41426	0.52+0.18	0.497	0.1880	M	 	CH3OH-E	C	17 42 54.262	-28 23 43.540	6.67	98034
266.51706	-28.41426	0.52+0.18	0.497	0.1880	M	 	CH3OH-E	D	17 42 54.257	-28 23 43.530	6.67	98034
266.51708	-28.41425	0.52+0.18	0.497	0.1880	M	 	CH3OH-E	E	17 42 54.261	-28 23 43.510	6.67	98034
266.80561	-28.41244	0.64-0.05	0.630	-0.0280	R	 	 	 	17 44 03.500	-28 23 42.000	1.44	90095
266.80561	-28.41244	0.64-0.05	0.631	-0.0260	R	 	 	 	17 44 03.500	-28 23 42.000	1.44	90095
266.51705	-28.41378	0.52+0.18	0.497	0.1880	M	 	CH3OH-E	M	17 42 54.256	-28 23 41.790	6.67	98034
266.51705	-28.41376	0.52+0.18	0.497	0.1880	M	 	CH3OH-E	L	17 42 54.255	-28 23 41.730	6.67	98034
266.80445	-28.41236	0.64-0.05	0.631	-0.0260	R	 	 	 	17 44 03.220	-28 23 41.700	4.9	94004
266.80445	-28.41236	0.64-0.05	0.631	-0.0260	R	 	 	 	17 44 03.220	-28 23 41.700	4.9	94004
266.84183	-28.41184	0.64-0.05	0.647	-0.0540	M	 	CH3OH-E	m11	17 44 12.190	-28 23 40.500	6.668	95033
266.84077	-28.41183	0.64-0.05	0.647	-0.0540	M	 	CH3OH-E	S	17 44 11.937	-28 23 40.440	6.67	98034
266.84195	-28.41176	0.64-0.05	0.647	-0.0540	M	 	CH3OH-E	 	17 44 12.220	-28 23 40.200	6.668	96026
266.80519	-28.41188	0.64-0.05	0.631	-0.0260	R	 	 	V	17 44 03.400	-28 23 40.000	4.9	93041
266.80436	-28.41161	0.64-0.05	0.630	-0.0270	M	 	H2CO	MPS#13	17 44 03.200	-28 23 39.000	4.829659	95076
266.83103	-28.41120	0.64-0.05	0.643	-0.0460	R	 	 	AA	17 44 09.600	-28 23 38.000	4.9	93041
266.83103	-28.41120	0.64-0.05	0.643	-0.0460	R	 	 	AA	17 44 09.600	-28 23 38.000	8.3	93041
266.83103	-28.41120	0.64-0.05	0.643	-0.0460	M	 	H2CO	AA,(B)	17 44 09.600	-28 23 38.000	4.830	90077
266.83144	-28.41106	0.64-0.05	0.643	-0.0460	R	 	 	AA	17 44 09.700	-28 23 37.500	4.9	93041
266.51598	-28.41217	0.52+0.18	0.500	0.1900	IR	 	FIR 28	 	17 42 54.000	-28 23 36.000	69	84048
266.83269	-28.41064	0.64-0.05	 	 	R	 	W 24,SGR B2	 	17 44 10.000	-28 23 36.000	1.67	76006
266.80435	-28.41050	0.64-0.05	0.631	-0.0260	R	 	 	V	17 44 03.200	-28 23 35.000	5.0	72020
266.82810	-28.40872	0.64-0.05	0.645	-0.0420	M	 	CH3OH-E	 	17 44 08.900	-28 23 29.000	6.668	95009
266.83684	-28.40701	0.64-0.05	0.651	-0.0480	M	 	CH3OH-E	 	17 44 11.000	-28 23 23.000	12.17859	95082
266.83684	-28.40701	0.64-0.05	0.651	-0.0480	M	 	CH3OH-E	 	17 44 11.000	-28 23 23.000	6.668	95009
266.82835	-28.40699	0.64-0.05	0.645	-0.0420	M	 	CH3OH-E	T	17 44 08.964	-28 23 22.800	6.67	98034
266.82833	-28.40699	0.64-0.05	0.645	-0.0420	M	 	CH3OH-E	V	17 44 08.959	-28 23 22.790	6.67	98034
266.82833	-28.40698	0.64-0.05	0.645	-0.0420	M	 	CH3OH-E	U	17 44 08.959	-28 23 22.750	6.67	98034
266.82837	-28.40696	0.64-0.05	0.645	-0.0420	M	 	CH3OH-E	Q	17 44 08.968	-28 23 22.690	6.67	98034
266.82836	-28.40696	0.64-0.05	0.645	-0.0420	M	 	CH3OH-E	P	17 44 08.965	-28 23 22.680	6.67	98034
266.82836	-28.40694	0.64-0.05	0.645	-0.0420	M	 	CH3OH-E	R	17 44 08.967	-28 23 22.610	6.67	98034
266.82771	-28.40694	0.64-0.05	0.645	-0.0420	M	 	CH3OH-E	m10	17 44 08.810	-28 23 22.600	6.668	95033
266.82779	-28.40688	0.64-0.05	0.645	-0.0420	M	 	CH3OH-E	 	17 44 08.830	-28 23 22.400	6.668	96026
266.83683	-28.40617	0.64-0.05	0.651	-0.0480	M	 	CH3OH-E	 	17 44 11.000	-28 23 20.000	12.17859	93072
266.54012	-28.40706	0.52+0.18	 	 	R	 	 	 	17 42 59.800	-28 23 18.000	4.85	96059
266.83766	-28.40561	0.64-0.05	0.651	-0.0490	M	 	H2O-E	 	17 44 11.200	-28 23 18.000	22.2	76019
266.84933	-28.40528	0.64-0.05	 	 	R	 	 	 	17 44 14.000	-28 23 17.000	5.000	70031
266.84933	-28.40528	0.64-0.05	 	 	M	 	NH3	 	17 44 14.000	-28 23 17.000	23.694	17
266.83735	-28.40509	0.64-0.05	0.651	-0.0480	M	 	CH3OH-E	W	17 44 11.125	-28 23 16.100	6.67	98034
266.83799	-28.40506	0.64-0.05	0.651	-0.0480	M	 	CH3OH-E	m9	17 44 11.280	-28 23 16.000	6.668	95033
266.83803	-28.40503	0.64-0.05	0.651	-0.0480	M	 	CH3OH-E	 	17 44 11.290	-28 23 15.900	6.668	96026
266.69763	-28.40407	0.58+0.05	 	 	R	 	 	S33	17 43 37.600	-28 23 10.000	10.700	89061
266.84514	-28.40224	0.64-0.05	0.667	-0.0330	IR	 	 	 	17 44 13.000	-28 23 06.000	350	73022
266.84514	-28.40224	0.64-0.05	0.640	-0.1000	M	 	H2CO	 	17 44 13.000	-28 23 06.000	4.830	72025
266.84514	-28.40224	0.64-0.05	0.640	-0.1000	M	 	H2CO	 	17 44 13.000	-28 23 06.000	4.830	73017
266.83972	-28.40227	0.64-0.05	0.651	-0.0480	M	 	CH3OH-E	 	17 44 11.700	-28 23 06.000	36.169	72033
266.70928	-28.40179	0.58+0.05	0.595	0.0500	R	 	 	C	17 43 40.400	-28 23 02.000	1.5	93041
266.83553	-28.39840	0.64-0.05	 	 	R	 	 	 	17 44 10.700	-28 22 52.000	4.85	96059
266.83553	-28.39812	0.64-0.05	0.658	-0.0430	M	 	OH-E	 	17 44 10.700	-28 22 51.000	1.665	69014
266.83553	-28.39785	0.64-0.05	0.658	-0.0430	M	 	OH-E	 	17 44 10.700	-28 22 50.000	1.667	69014
266.54090	-28.39872	0.52+0.18	 	 	R	 	 	 	17 43 00.000	-28 22 48.000	4.875	80018
266.54090	-28.39872	0.52+0.18	 	 	R	 	 	 	17 43 00.000	-28 22 48.000	4.875	78000
266.54090	-28.39872	0.52+0.18	 	 	M	 	H2CO	 	17 43 00.000	-28 22 48.000	4.830	80018
266.84094	-28.39726	0.64-0.05	 	 	R	 	 	 	17 44 12.000	-28 22 48.000	22.2	86050
266.83344	-28.39730	0.64-0.05	0.659	-0.0410	M	 	H2O-E	S	17 44 10.200	-28 22 48.000	22.2	76019
266.83511	-28.39729	0.64-0.05	0.656	-0.0420	IR	 	SGR B2(S)	FIR3	17 44 10.600	-28 22 48.000	1300	93050
266.83511	-28.39729	0.64-0.05	0.656	-0.0420	IR	 	SGR B2(S)	FIR3	17 44 10.600	-28 22 48.000	870	93050
266.83511	-28.39715	0.64-0.05	0.658	-0.0420	R	 	 	H	17 44 10.600	-28 22 47.500	4.9	93041
266.82469	-28.39651	0.64-0.05	 	 	R	 	 	 	17 44 08.100	-28 22 45.000	8.35	10
266.82469	-28.39651	0.64-0.05	 	 	R	 	 	 	17 44 08.100	-28 22 45.000	8.35	10
266.83510	-28.39646	0.64-0.05	0.658	-0.0430	M	 	OH-E	 	17 44 10.600	-28 22 45.000	1.667	76006
266.83510	-28.39646	0.64-0.05	0.658	-0.0430	M	 	OH-E	 	17 44 10.600	-28 22 45.000	1.667	76006
266.83552	-28.39646	0.64-0.05	0.657	-0.0420	M	 	H2CO	MPS#14	17 44 10.700	-28 22 45.000	4.829659	95076
266.83364	-28.39641	0.64-0.05	0.657	-0.0410	M	 	CH3OH-E	 	17 44 10.250	-28 22 44.800	6.668	96026
266.83426	-28.39632	0.64-0.05	0.659	-0.0410	M	 	H2O-E	S	17 44 10.397	-28 22 44.470	22.23	93040
266.83425	-28.39631	0.64-0.05	0.659	-0.0410	M	 	H2O-E	S	17 44 10.396	-28 22 44.460	22.23	93040
266.83426	-28.39631	0.64-0.05	0.659	-0.0410	M	 	H2O-E	S	17 44 10.397	-28 22 44.450	22.23	93040
266.83352	-28.39625	0.64-0.05	0.657	-0.0410	M	 	CH3OH-E	m8	17 44 10.220	-28 22 44.200	6.668	95033
266.83552	-28.39618	0.64-0.05	0.659	-0.0410	M	 	H2O-E	S(4)	17 44 10.700	-28 22 44.000	22.2	76018
266.83516	-28.39608	0.64-0.05	0.658	-0.0430	M	 	OH-E	 	17 44 10.614	-28 22 43.630	1.6654	85005
266.83518	-28.39605	0.64-0.05	0.658	-0.0430	M	 	OH-E	 	17 44 10.619	-28 22 43.520	1.6654	85005
266.83517	-28.39600	0.64-0.05	0.658	-0.0430	M	 	OH-E	H	17 44 10.617	-28 22 43.360	1.665	90038
266.83531	-28.39599	0.64-0.05	0.658	-0.0430	M	 	OH-E	S	17 44 10.650	-28 22 43.300	1.665	11
266.83531	-28.39599	0.64-0.05	0.658	-0.0430	M	 	OH-E	 	17 44 10.650	-28 22 43.300	1.665	98003
266.83531	-28.39599	0.64-0.05	0.658	-0.0430	M	 	OH-E	 	17 44 10.650	-28 22 43.300	1.667	98003
266.83517	-28.39596	0.64-0.05	0.658	-0.0430	M	 	OH-E	H	17 44 10.617	-28 22 43.220	1.665	90038
266.83517	-28.39596	0.64-0.05	0.658	-0.0430	M	 	OH-E	 	17 44 10.617	-28 22 43.220	1.665	87043
266.83523	-28.39596	0.64-0.05	0.658	-0.0420	R	 	 	H	17 44 10.630	-28 22 43.200	15.0	90038
266.83523	-28.39596	0.64-0.05	0.658	-0.0420	R	 	 	H	17 44 10.630	-28 22 43.200	14.690	90038
266.83526	-28.39591	0.64-0.05	0.658	-0.0430	M	 	OH-E	 	17 44 10.638	-28 22 43.010	1.6654	85005
266.83510	-28.39590	0.64-0.05	0.658	-0.0420	R	 	 	H	17 44 10.600	-28 22 43.000	4.9	93041
266.83510	-28.39590	0.64-0.05	0.658	-0.0420	R	 	 	H	17 44 10.600	-28 22 43.000	8.3	93041
266.83510	-28.39590	0.64-0.05	0.658	-0.0420	M	 	H2CO	H,(C)	17 44 10.600	-28 22 43.000	4.830	90077
266.83518	-28.39590	0.64-0.05	0.658	-0.0430	M	 	OH-E	 	17 44 10.620	-28 22 43.000	4.660	87019
266.83518	-28.39590	0.64-0.05	0.658	-0.0430	M	 	OH-E	 	17 44 10.620	-28 22 43.000	4.750	87019
266.83760	-28.39589	0.64-0.05	0.659	-0.0410	M	 	H2O-E	S	17 44 11.200	-28 22 43.000	22.2	76019
266.83385	-28.39591	0.64-0.05	0.659	-0.0410	M	 	H2O-E	S	17 44 10.300	-28 22 43.000	22.2	76019
266.83489	-28.39591	0.64-0.05	0.657	-0.0420	M	 	CS	S	17 44 10.550	-28 22 43.000	345	92065
266.83512	-28.39585	0.64-0.05	0.658	-0.0420	R	 	SGR B2(S)	H	17 44 10.606	-28 22 42.810	4.885	84004
266.83512	-28.39585	0.64-0.05	0.658	-0.0420	R	 	 	H	17 44 10.606	-28 22 42.810	15.015	84004
266.83512	-28.39585	0.64-0.05	0.658	-0.0420	R	 	 	H	17 44 10.606	-28 22 42.810	4.885	84004
266.83512	-28.39585	0.64-0.05	0.658	-0.0420	R	 	 	H	17 44 10.606	-28 22 42.810	15.015	84004
266.83510	-28.39585	0.64-0.05	0.658	-0.0420	R	 	 	H	17 44 10.600	-28 22 42.800	90.2	89055
266.83530	-28.39584	0.64-0.05	0.658	-0.0430	M	 	OH-E	 	17 44 10.647	-28 22 42.780	1.6654	85005
266.83499	-28.39584	0.64-0.05	0.658	-0.0430	M	 	OH-E	S	17 44 10.574	-28 22 42.780	1.667	84004
266.83528	-28.39582	0.64-0.05	0.658	-0.0430	M	 	OH-E	H	17 44 10.643	-28 22 42.700	1.665	90038
266.83526	-28.39581	0.64-0.05	0.658	-0.0430	M	 	OH-E	 	17 44 10.639	-28 22 42.650	1.665	87043
266.83530	-28.39580	0.64-0.05	0.658	-0.0430	M	 	OH-E	H	17 44 10.649	-28 22 42.640	1.665	90038
266.83489	-28.39575	0.64-0.05	0.658	-0.0430	M	 	OH-E	S	17 44 10.551	-28 22 42.450	1.667	84004
266.83531	-28.39571	0.64-0.05	0.658	-0.0420	R	 	 	H	17 44 10.650	-28 22 42.300	14.7	85005
266.83468	-28.39563	0.64-0.05	0.658	-0.0410	M	 	CCS	peakS	17 44 10.500	-28 22 42.000	81.50517	94047
266.83468	-28.39563	0.64-0.05	0.658	-0.0410	M	 	HCCCN	peakS	17 44 10.500	-28 22 42.000	81.53412	94047
266.83510	-28.39563	0.64-0.05	0.658	-0.0420	R	 	 	H	17 44 10.600	-28 22 42.000	22.364	96001
266.83468	-28.39563	0.64-0.05	0.658	-0.0410	IR	 	SGR B2(South	)	17 44 10.500	-28 22 42.000	3800	94047
266.83510	-28.39563	0.64-0.05	0.658	-0.0430	M	 	OH-E	 	17 44 10.600	-28 22 42.000	1.665	83008
266.83510	-28.39563	0.64-0.05	0.658	-0.0430	M	 	OH-E	 	17 44 10.600	-28 22 42.000	6.035	76039
266.83506	-28.39560	0.64-0.05	0.658	-0.0420	R	 	 	H	17 44 10.590	-28 22 41.900	4.9	94004
266.83506	-28.39560	0.64-0.05	0.658	-0.0420	R	 	 	H	17 44 10.590	-28 22 41.900	1.44	94004
266.83506	-28.39560	0.64-0.05	0.658	-0.0420	R	 	 	H	17 44 10.590	-28 22 41.900	4.9	94004
266.83504	-28.39549	0.64-0.05	0.658	-0.0430	M	 	OH-E	S	17 44 10.587	-28 22 41.500	1.667	84004
266.83468	-28.39535	0.64-0.05	0.656	-0.0420	IR	 	SGR B2(S)	 	17 44 10.500	-28 22 41.000	100	92038
266.83468	-28.39535	0.64-0.05	0.656	-0.0420	IR	 	SGR B2(S)	 	17 44 10.500	-28 22 41.000	50	92038
266.83538	-28.39505	0.64-0.05	0.659	-0.0410	M	 	H2O-E	S	17 44 10.669	-28 22 39.940	22.2	77018
266.83492	-28.39498	0.64-0.05	0.658	-0.0420	R	 	 	H	17 44 10.558	-28 22 39.680	8.7	95004
266.83509	-28.39479	0.64-0.05	0.659	-0.0410	M	 	H2O-E	S	17 44 10.600	-28 22 39.000	22.2	77018
266.83507	-28.39477	0.64-0.05	0.659	-0.0410	M	 	H2O-E	S	17 44 10.595	-28 22 38.930	22.23	78087
266.83506	-28.39477	0.64-0.05	0.659	-0.0410	M	 	H2O-E	S	17 44 10.592	-28 22 38.922	22.2	77018
266.83508	-28.39477	0.64-0.05	0.659	-0.0410	M	 	H2O-E	S	17 44 10.596	-28 22 38.921	22.23	78087
266.83507	-28.39477	0.64-0.05	0.659	-0.0410	M	 	H2O-E	S	17 44 10.594	-28 22 38.919	22.2	77018
266.83502	-28.39477	0.64-0.05	0.659	-0.0410	M	 	H2O-E	S	17 44 10.583	-28 22 38.909	22.2	77018
266.83506	-28.39477	0.64-0.05	0.659	-0.0410	M	 	H2O-E	S	17 44 10.593	-28 22 38.904	22.23	78087
266.83504	-28.39477	0.64-0.05	0.659	-0.0410	M	 	H2O-E	S	17 44 10.587	-28 22 38.900	22.23	78087
266.83503	-28.39477	0.64-0.05	0.659	-0.0410	M	 	H2O-E	S	17 44 10.585	-28 22 38.900	22.23	78087
266.54171	-28.39538	0.52+0.18	 	 	R	 	 	 	17 43 00.200	-28 22 36.000	10	87030
266.83675	-28.39395	0.64-0.05	 	 	R	 	 	 	17 44 11.000	-28 22 36.000	4.874	73065
266.83675	-28.39395	0.64-0.05	0.640	-0.1000	M	 	CH	 	17 44 11.000	-28 22 36.000	3.264	76017
266.83675	-28.39395	0.64-0.05	0.640	-0.1000	M	 	CH	 	17 44 11.000	-28 22 36.000	3.264	78074
266.83675	-28.39395	0.64-0.05	0.640	-0.1000	M	 	H2CO	 	17 44 11.000	-28 22 36.000	4.830	74068
266.83675	-28.39395	0.64-0.05	0.640	-0.1000	M	 	H2CO	 	17 44 11.000	-28 22 36.000	14.488	84022
266.85672	-28.39377	0.64-0.05	0.676	-0.0520	M	 	OH-E	 	17 44 15.790	-28 22 35.700	1.612	11
266.83759	-28.39367	0.64-0.05	0.659	-0.0410	M	 	H2O-E	 	17 44 11.200	-28 22 35.000	22.2	76019
266.85092	-28.39333	0.64-0.05	0.667	-0.0330	IR	 	 	 	17 44 14.400	-28 22 34.000	1230	76011
266.85092	-28.39333	0.64-0.05	0.667	-0.0520	IR	 	SGR B2(South	)	17 44 14.400	-28 22 34.000	1230	76011
266.83550	-28.39340	0.64-0.05	0.659	-0.0410	M	 	H2O-E	 	17 44 10.700	-28 22 34.000	22.2	76019
266.84842	-28.39334	0.64-0.05	0.666	-0.0500	R	 	 	P	17 44 13.800	-28 22 34.000	4.9	93041
266.84842	-28.39334	0.64-0.05	0.666	-0.0500	R	 	 	P	17 44 13.800	-28 22 34.000	8.3	93041
266.85587	-28.39329	0.64-0.05	0.676	-0.0520	M	 	OH-E	 	17 44 15.587	-28 22 33.960	1.612	87043
266.53545	-28.39430	0.52+0.18	0.522	0.1840	R	 	 	S23	17 42 58.700	-28 22 32.000	10.700	89061
266.53545	-28.39430	0.52+0.18	0.522	0.1840	R	 	 	S23	17 42 58.700	-28 22 32.000	10.700	89061
266.83954	-28.39247	0.64-0.05	0.663	-0.0430	R	 	 	<C>(b)	17 44 11.670	-28 22 30.700	8.64	98034
266.54212	-28.39371	0.52+0.18	0.527	0.1810	R	 	 	 	17 43 00.300	-28 22 30.000	1.44	94004
266.54212	-28.39371	0.52+0.18	0.527	0.1810	R	 	 	 	17 43 00.300	-28 22 30.000	1.44	94004
266.83883	-28.39227	0.64-0.05	 	 	R	 	 	 	17 44 11.500	-28 22 30.000	90.2	89055
266.83674	-28.39228	0.64-0.05	0.667	-0.0330	M	 	CO	 	17 44 11.000	-28 22 30.000	115.271	75063
266.83674	-28.39228	0.64-0.05	0.667	-0.0330	M	 	CO	 	17 44 11.000	-28 22 30.000	115.271	79059
266.83674	-28.39228	0.64-0.05	0.667	-0.0330	M	 	CO	 	17 44 11.000	-28 22 30.000	230.5	79056
266.83674	-28.39228	0.64-0.05	0.667	-0.0330	M	 	CO	 	17 44 11.000	-28 22 30.000	230.5	79056
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	CH	 	17 44 11.000	-28 22 30.000	3.264	75076
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	H2CO	 	17 44 11.000	-28 22 30.000	4.830	79059
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	H2CO+-A	 	17 44 11.000	-28 22 30.000	86.754	81068
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	NH3	 	17 44 11.000	-28 22 30.000	23.694	77003
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	NH3	 	17 44 11.000	-28 22 30.000	23.694	73048
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	NH3	 	17 44 11.000	-28 22 30.000	23.723	73048
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	NH3	 	17 44 11.000	-28 22 30.000	23.870	73048
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	NH3	 	17 44 11.000	-28 22 30.000	24.139	73048
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	NH3	 	17 44 11.000	-28 22 30.000	23.694	73048
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	NH3	 	17 44 11.000	-28 22 30.000	23.694	73048
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	NH3	 	17 44 11.000	-28 22 30.000	23.694	81048
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	CS	 	17 44 11.000	-28 22 30.000	48.991	80044
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	CS	 	17 44 11.000	-28 22 30.000	97.981	80044
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	SO	 	17 44 11.000	-28 22 30.000	30	78030
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	NS	 	17 44 11.000	-28 22 30.000	115.16	75037
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	NS	 	17 44 11.000	-28 22 30.000	115.6	75037
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	HCO+	 	17 44 11.000	-28 22 30.000	89.189	84004
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	HCO+-A	 	17 44 11.000	-28 22 30.000	89.189	81068
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	OCS	 	17 44 11.000	-28 22 30.000	48.652	81020
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	OCS	 	17 44 11.000	-28 22 30.000	72.977	81020
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	OCS	 	17 44 11.000	-28 22 30.000	85.139	81020
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	CH2CHCN	 	17 44 11.000	-28 22 30.000	94.277	77027
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	CH3NH2	 	17 44 11.000	-28 22 30.000	73.0	74038
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	HCCCN	 	17 44 11.000	-28 22 30.000	45.219	76053
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	HNCS	 	17 44 11.000	-28 22 30.000	82.101	79015
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	HNCS	 	17 44 11.000	-28 22 30.000	93.830	79015
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	HNCS	 	17 44 11.000	-28 22 30.000	105.558	79015
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	HNCS	 	17 44 11.000	-28 22 30.000	129.013	79015
266.83674	-28.39228	0.64-0.05	0.640	-0.1000	M	 	HNCS	 	17 44 11.000	-28 22 30.000	140.740	79015
